state,district,year,quarter,user_count
West Bengal,murshidabad district,2024,3,2382885
West Bengal,paschim medinipur district,2024,3,1469201
West Bengal,dakshin dinajpur district,2024,3,473256
West Bengal,jalpaiguri district,2024,3,624675
West Bengal,purulia district,2024,3,779894
West Bengal,north twenty four parganas district,2024,3,4926291
West Bengal,bankura district,2024,3,984022
West Bengal,jhargram district,2024,3,272002
West Bengal,darjeeling district,2024,3,853775
West Bengal,cooch behar district,2024,3,898857
West Bengal,malda district,2024,3,1392902
West Bengal,howrah district,2024,3,2078394
West Bengal,hooghly district,2024,3,1893901
West Bengal,kolkata district,2024,3,3380214
West Bengal,alipurduar district,2024,3,458214
West Bengal,paschim bardhaman district,2024,3,1423040
West Bengal,nadia district,2024,3,1798554
West Bengal,birbhum district,2024,3,1076340
West Bengal,purba medinipur district,2024,3,1656767
West Bengal,south twenty four parganas district,2024,1,2243985
West Bengal,purba bardhaman district,2024,1,1377496
West Bengal,uttar dinajpur district,2024,1,716736
West Bengal,kalimpong district,2024,1,65762
West Bengal,murshidabad district,2024,1,2188015
West Bengal,paschim medinipur district,2024,1,1498903
West Bengal,dakshin dinajpur district,2024,1,511007
West Bengal,jalpaiguri district,2024,1,462801
West Bengal,purulia district,2024,1,774183
West Bengal,north twenty four parganas district,2024,1,4570438
West Bengal,bankura district,2024,1,1129802
West Bengal,jhargram district,2024,1,217964
West Bengal,howrah district,2024,1,1737851
West Bengal,hooghly district,2024,1,1930844
West Bengal,kolkata district,2024,1,3279239
West Bengal,koch bihar district,2024,1,666807
West Bengal,alipurduar district,2024,1,321436
West Bengal,paschim bardhaman district,2024,1,1359767
West Bengal,nadia district,2024,1,1671140
West Bengal,birbhum district,2024,1,1056537
West Bengal,purba medinipur district,2024,1,1655920
West Bengal,maldah district,2024,1,1183956
West Bengal,darjiling district,2024,1,686254
West Bengal,south twenty four parganas district,2020,4,1118649
West Bengal,purba bardhaman district,2020,4,688167
West Bengal,uttar dinajpur district,2020,4,336911
West Bengal,kalimpong district,2020,4,32223
West Bengal,murshidabad district,2020,4,1085899
West Bengal,paschim medinipur district,2020,4,747114
West Bengal,dakshin dinajpur district,2020,4,244088
West Bengal,jalpaiguri district,2020,4,223198
West Bengal,purulia district,2020,4,379046
West Bengal,north twenty four parganas district,2020,4,2321888
West Bengal,bankura district,2020,4,567358
West Bengal,jhargram district,2020,4,108168
West Bengal,howrah district,2020,4,875172
West Bengal,hooghly district,2020,4,977339
West Bengal,kolkata district,2020,4,1700474
West Bengal,koch bihar district,2020,4,319131
West Bengal,alipurduar district,2020,4,155176
West Bengal,paschim bardhaman district,2020,4,688685
West Bengal,nadia district,2020,4,832891
West Bengal,birbhum district,2020,4,522435
West Bengal,purba medinipur district,2020,4,824961
West Bengal,maldah district,2020,4,568934
West Bengal,darjiling district,2020,4,344186
West Bengal,south twenty four parganas district,2020,2,919118
West Bengal,purba bardhaman district,2020,2,589508
West Bengal,uttar dinajpur district,2020,2,276019
West Bengal,kalimpong district,2020,2,24777
West Bengal,murshidabad district,2020,2,922312
West Bengal,paschim medinipur district,2020,2,631931
West Bengal,dakshin dinajpur district,2020,2,206420
West Bengal,jalpaiguri district,2020,2,179668
West Bengal,purulia district,2020,2,323086
West Bengal,north twenty four parganas district,2020,2,1966125
West Bengal,bankura district,2020,2,493964
West Bengal,jhargram district,2020,2,91619
West Bengal,howrah district,2020,2,732829
West Bengal,hooghly district,2020,2,833240
West Bengal,kolkata district,2020,2,1454772
West Bengal,koch bihar district,2020,2,254788
West Bengal,alipurduar district,2020,2,124685
West Bengal,paschim bardhaman district,2020,2,588643
West Bengal,nadia district,2020,2,701101
West Bengal,birbhum district,2020,2,454807
West Bengal,purba medinipur district,2020,2,696243
West Bengal,maldah district,2020,2,477587
West Bengal,darjiling district,2020,2,278780
West Bengal,south twenty four parganas district,2020,3,1023020
West Bengal,purba bardhaman district,2020,3,639938
West Bengal,uttar dinajpur district,2020,3,306778
West Bengal,kalimpong district,2020,3,28769
West Bengal,murshidabad district,2020,3,1005986
West Bengal,paschim medinipur district,2020,3,689466
West Bengal,dakshin dinajpur district,2020,3,226578
West Bengal,jalpaiguri district,2020,3,201715
West Bengal,purulia district,2020,3,349322
West Bengal,north twenty four parganas district,2020,3,2143943
West Bengal,bankura district,2020,3,528677
West Bengal,jhargram district,2020,3,99907
West Bengal,howrah district,2020,3,804627
West Bengal,hooghly district,2020,3,906517
West Bengal,kolkata district,2020,3,1573291
West Bengal,koch bihar district,2020,3,287891
West Bengal,alipurduar district,2020,3,140255
West Bengal,paschim bardhaman district,2020,3,637247
West Bengal,nadia district,2020,3,768633
West Bengal,birbhum district,2020,3,488395
West Bengal,purba medinipur district,2020,3,760873
West Bengal,maldah district,2020,3,525231
West Bengal,darjiling district,2020,3,311307
West Bengal,south twenty four parganas district,2020,1,820857
West Bengal,purba bardhaman district,2020,1,535655
West Bengal,uttar dinajpur district,2020,1,244309
West Bengal,kalimpong district,2020,1,20625
West Bengal,murshidabad district,2020,1,830132
West Bengal,paschim medinipur district,2020,1,572195
West Bengal,dakshin dinajpur district,2020,1,185263
West Bengal,jalpaiguri district,2020,1,156901
West Bengal,purulia district,2020,1,295685
West Bengal,north twenty four parganas district,2020,1,1789973
West Bengal,bankura district,2020,1,456100
West Bengal,jhargram district,2020,1,83390
West Bengal,howrah district,2020,1,654600
West Bengal,hooghly district,2020,1,755631
West Bengal,kolkata district,2020,1,1336585
West Bengal,koch bihar district,2020,1,221552
West Bengal,alipurduar district,2020,1,108508
West Bengal,paschim bardhaman district,2020,1,538224
West Bengal,nadia district,2020,1,633794
West Bengal,birbhum district,2020,1,415614
West Bengal,purba medinipur district,2020,1,632173
West Bengal,maldah district,2020,1,427905
West Bengal,darjiling district,2020,1,245151
West Bengal,south twenty four parganas district,2022,4,1828512
West Bengal,purba bardhaman district,2022,4,1119310
West Bengal,uttar dinajpur district,2022,4,575332
West Bengal,kalimpong district,2022,4,53546
West Bengal,murshidabad district,2022,4,1778470
West Bengal,paschim medinipur district,2022,4,1217113
West Bengal,dakshin dinajpur district,2022,4,408840
West Bengal,jalpaiguri district,2022,4,374687
West Bengal,purulia district,2022,4,622616
West Bengal,north twenty four parganas district,2022,4,3755017
West Bengal,bankura district,2022,4,915088
West Bengal,jhargram district,2022,4,176275
West Bengal,howrah district,2022,4,1422011
West Bengal,hooghly district,2022,4,1579023
West Bengal,kolkata district,2022,4,2716412
West Bengal,koch bihar district,2022,4,537703
West Bengal,alipurduar district,2022,4,260586
West Bengal,paschim bardhaman district,2022,4,1114822
West Bengal,nadia district,2022,4,1359420
West Bengal,birbhum district,2022,4,855236
West Bengal,purba medinipur district,2022,4,1346908
West Bengal,maldah district,2022,4,954892
West Bengal,darjiling district,2022,4,564562
West Bengal,south twenty four parganas district,2022,2,1655743
West Bengal,purba bardhaman district,2022,2,1016127
West Bengal,uttar dinajpur district,2022,2,518418
West Bengal,kalimpong district,2022,2,48984
West Bengal,murshidabad district,2022,2,1608797
West Bengal,paschim medinipur district,2022,2,1105840
West Bengal,dakshin dinajpur district,2022,2,368917
West Bengal,jalpaiguri district,2022,2,339737
West Bengal,purulia district,2022,2,565760
West Bengal,north twenty four parganas district,2022,2,3397791
West Bengal,bankura district,2022,2,833244
West Bengal,jhargram district,2022,2,161057
West Bengal,howrah district,2022,2,1285159
West Bengal,hooghly district,2022,2,1429378
West Bengal,kolkata district,2022,2,2461795
West Bengal,koch bihar district,2022,2,486573
West Bengal,alipurduar district,2022,2,236034
West Bengal,paschim bardhaman district,2022,2,1008380
West Bengal,nadia district,2022,2,1229358
West Bengal,birbhum district,2022,2,775182
West Bengal,purba medinipur district,2022,2,1219530
West Bengal,maldah district,2022,2,860176
West Bengal,darjiling district,2022,2,512408
West Bengal,south twenty four parganas district,2022,3,1745822
West Bengal,purba bardhaman district,2022,3,1070637
West Bengal,uttar dinajpur district,2022,3,548552
West Bengal,kalimpong district,2022,3,51490
West Bengal,murshidabad district,2022,3,1696729
West Bengal,paschim medinipur district,2022,3,1165076
West Bengal,dakshin dinajpur district,2022,3,389892
West Bengal,jalpaiguri district,2022,3,358402
West Bengal,purulia district,2022,3,595970
West Bengal,north twenty four parganas district,2022,3,3578500
West Bengal,bankura district,2022,3,876942
West Bengal,jhargram district,2022,3,169238
West Bengal,howrah district,2022,3,1354886
West Bengal,hooghly district,2022,3,1506412
West Bengal,kolkata district,2022,3,2588380
West Bengal,koch bihar district,2022,3,513734
West Bengal,alipurduar district,2022,3,249040
West Bengal,paschim bardhaman district,2022,3,1062575
West Bengal,nadia district,2022,3,1296764
West Bengal,birbhum district,2022,3,817245
West Bengal,purba medinipur district,2022,3,1286641
West Bengal,maldah district,2022,3,909646
West Bengal,darjiling district,2022,3,539475
West Bengal,south twenty four parganas district,2022,1,1569037
West Bengal,purba bardhaman district,2022,1,962974
West Bengal,uttar dinajpur district,2022,1,488748
West Bengal,kalimpong district,2022,1,46360
West Bengal,murshidabad district,2022,1,1524507
West Bengal,paschim medinipur district,2022,1,1048100
West Bengal,dakshin dinajpur district,2022,1,348440
West Bengal,jalpaiguri district,2022,1,321098
West Bengal,purulia district,2022,1,535484
West Bengal,north twenty four parganas district,2022,1,3224459
West Bengal,bankura district,2022,1,790092
West Bengal,jhargram district,2022,1,152675
West Bengal,howrah district,2022,1,1218931
West Bengal,hooghly district,2022,1,1356282
West Bengal,kolkata district,2022,1,2340343
West Bengal,koch bihar district,2022,1,459613
West Bengal,alipurduar district,2022,1,223296
West Bengal,paschim bardhaman district,2022,1,956754
West Bengal,nadia district,2022,1,1164783
West Bengal,birbhum district,2022,1,733911
West Bengal,purba medinipur district,2022,1,1155279
West Bengal,maldah district,2022,1,812775
West Bengal,darjiling district,2022,1,485846
West Bengal,south twenty four parganas district,2021,4,1477679
West Bengal,purba bardhaman district,2021,4,905950
West Bengal,uttar dinajpur district,2021,4,457144
West Bengal,kalimpong district,2021,4,43545
West Bengal,murshidabad district,2021,4,1435266
West Bengal,paschim medinipur district,2021,4,985745
West Bengal,dakshin dinajpur district,2021,4,326436
West Bengal,jalpaiguri district,2021,4,301033
West Bengal,purulia district,2021,4,502535
West Bengal,north twenty four parganas district,2021,4,3043008
West Bengal,bankura district,2021,4,743262
West Bengal,jhargram district,2021,4,143344
West Bengal,howrah district,2021,4,1150144
West Bengal,hooghly district,2021,4,1278850
West Bengal,kolkata district,2021,4,2213659
West Bengal,koch bihar district,2021,4,430468
West Bengal,alipurduar district,2021,4,209348
West Bengal,paschim bardhaman district,2021,4,902608
West Bengal,nadia district,2021,4,1096767
West Bengal,birbhum district,2021,4,689824
West Bengal,purba medinipur district,2021,4,1087362
West Bengal,maldah district,2021,4,762717
West Bengal,darjiling district,2021,4,457833
West Bengal,south twenty four parganas district,2021,2,1286588
West Bengal,purba bardhaman district,2021,2,787970
West Bengal,uttar dinajpur district,2021,2,392388
West Bengal,kalimpong district,2021,2,37523
West Bengal,murshidabad district,2021,2,1248602
West Bengal,paschim medinipur district,2021,2,856640
West Bengal,dakshin dinajpur district,2021,2,281433
West Bengal,jalpaiguri district,2021,2,259321
West Bengal,purulia district,2021,2,435131
West Bengal,north twenty four parganas district,2021,2,2660664
West Bengal,bankura district,2021,2,646486
West Bengal,jhargram district,2021,2,124122
West Bengal,howrah district,2021,2,1004570
West Bengal,hooghly district,2021,2,1117731
West Bengal,kolkata district,2021,2,1944113
West Bengal,koch bihar district,2021,2,370813
West Bengal,alipurduar district,2021,2,180350
West Bengal,paschim bardhaman district,2021,2,789026
West Bengal,nadia district,2021,2,955428
West Bengal,birbhum district,2021,2,597952
West Bengal,purba medinipur district,2021,2,946277
West Bengal,maldah district,2021,2,658282
West Bengal,darjiling district,2021,2,398569
West Bengal,south twenty four parganas district,2021,3,1383020
West Bengal,purba bardhaman district,2021,3,847622
West Bengal,uttar dinajpur district,2021,3,425320
West Bengal,kalimpong district,2021,3,40581
West Bengal,murshidabad district,2021,3,1342984
West Bengal,paschim medinipur district,2021,3,922218
West Bengal,dakshin dinajpur district,2021,3,304201
West Bengal,jalpaiguri district,2021,3,280624
West Bengal,purulia district,2021,3,469472
West Bengal,north twenty four parganas district,2021,3,2852030
West Bengal,bankura district,2021,3,695804
West Bengal,jhargram district,2021,3,133927
West Bengal,howrah district,2021,3,1077467
West Bengal,hooghly district,2021,3,1198858
West Bengal,kolkata district,2021,3,2078360
West Bengal,koch bihar district,2021,3,401546
West Bengal,alipurduar district,2021,3,195128
West Bengal,paschim bardhaman district,2021,3,845830
West Bengal,nadia district,2021,3,1026795
West Bengal,birbhum district,2021,3,644407
West Bengal,purba medinipur district,2021,3,1017925
West Bengal,maldah district,2021,3,710699
West Bengal,darjiling district,2021,3,428460
West Bengal,south twenty four parganas district,2021,1,1202229
West Bengal,purba bardhaman district,2021,1,736414
West Bengal,uttar dinajpur district,2021,1,364508
West Bengal,kalimpong district,2021,1,34881
West Bengal,murshidabad district,2021,1,1166975
West Bengal,paschim medinipur district,2021,1,800530
West Bengal,dakshin dinajpur district,2021,1,262176
West Bengal,jalpaiguri district,2021,1,241123
West Bengal,purulia district,2021,1,406012
West Bengal,north twenty four parganas district,2021,1,2491076
West Bengal,bankura district,2021,1,604485
